,Unnamed: 0,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
33,34,Ádám Bogdán,£ 0,£ 0,£ 0,K,30,Hungary,Liverpool,Premier League,2018-2019
34,35,Harry Wilson,£ 0,£ 0,£ 0,F,21,Wales,Liverpool,Premier League,2018-2019
35,36,Kamil Grabara,£ 0,£ 0,£ 0,K,19,Poland,Liverpool,Premier League,2018-2019
36,37,Loris Karius,£ 0,£ 0,£ 0,K,25,Germany,Liverpool,Premier League,2018-2019
37,38,Marko Grujic,£ 0,£ 0,£ 0,M,22,Serbia,Liverpool,Premier League,2018-2019
38,39,Sheyi Ojo,£ 0,£ 0,£ 0,F,21,England,Liverpool,Premier League,2018-2019
0,1,Kevin De Bruyne,"£ 350,000","£ 18,200,000","£ 18,842,965",M,27,Belgium,Manchester City,Premier League,2018-2019
1,2,Sergio Agüero,"£ 230,135","£ 11,967,000","£ 12,389,767",F,30,Argentina,Manchester City,Premier League,2018-2019
2,3,Nicolás Otamendi,"£ 180,000","£ 9,360,000","£ 9,690,668",D,30,Argentina,Manchester City,Premier League,2018-2019
3,4,Fernandinho,"£ 180,000","£ 9,360,000","£ 9,690,668",M,33,Brazil,Manchester City,Premier League,2018-2019
4,5,David Silva,"£ 160,000","£ 8,320,000","£ 8,613,927",M,32,Spain,Manchester City,Premier League,2018-2019
5,6,Vincent Kompany,"£ 150,000","£ 7,800,000","£ 8,075,557",D,32,Belgium,Manchester City,Premier League,2018-2019
6,7,Bernardo Silva,"£ 150,000","£ 7,800,000","£ 8,075,557",F,23,Portugal,Manchester City,Premier League,2018-2019
7,8,Raheem Sterling,"£ 150,000","£ 7,800,000","£ 8,075,557",F,23,England,Manchester City,Premier League,2018-2019
8,9,Aymeric Laporte,"£ 120,000","£ 6,240,000","£ 6,460,445",D,24,France,Manchester City,Premier League,2018-2019
9,10,Riyad Mahrez,"£ 120,000","£ 6,240,000","£ 6,460,445",F,27,Algeria,Manchester City,Premier League,2018-2019
10,11,Claudio Bravo,"£ 115,000","£ 5,980,000","£ 6,191,260",K,35,Chile,Manchester City,Premier League,2018-2019
11,12,Kyle Walker,"£ 110,000","£ 5,720,000","£ 5,922,075",D,28,England,Manchester City,Premier League,2018-2019
12,13,John Stones,"£ 100,000","£ 5,200,000","£ 5,383,704",D,24,England,Manchester City,Premier League,2018-2019
13,14,Eliaquim Mangala,"£ 100,000","£ 5,200,000","£ 5,383,704",D,27,France,Manchester City,Premier League,2018-2019
14,15,Leroy Sané,"£ 95,000","£ 4,940,000","£ 5,114,519",F,22,Germany,Manchester City,Premier League,2018-2019
15,16,Gabriel Jesus,"£ 90,000","£ 4,680,000","£ 4,845,334",F,21,Brazil,Manchester City,Premier League,2018-2019
16,17,Benjamin Mendy,"£ 90,000","£ 4,680,000","£ 4,845,334",D,23,France,Manchester City,Premier League,2018-2019
17,18,Danilo,"£ 80,000","£ 4,160,000","£ 4,306,964",D,26,Brazil,Manchester City,Premier League,2018-2019
18,19,Fabian Delph,"£ 80,000","£ 4,160,000","£ 4,306,964",M,28,England,Manchester City,Premier League,2018-2019
19,20,Ilkay Gündogan,"£ 80,000","£ 4,160,000","£ 4,306,964",M,27,Germany,Manchester City,Premier League,2018-2019
20,21,Ederson,"£ 65,000","£ 3,380,000","£ 3,499,408",K,24,Brazil,Manchester City,Premier League,2018-2019
21,22,Phil Foden,"£ 60,000","£ 3,120,000","£ 3,230,223",M,18,England,Manchester City,Premier League,2018-2019
22,23,Philippe Sandler,"£ 25,000","£ 1,300,000","£ 1,345,926",D,21,Netherlands,Manchester City,Premier League,2018-2019
23,24,Claudio Gomes,"£ 20,000","£ 1,040,000","£ 1,076,741",M,17,France,Manchester City,Premier League,2018-2019
24,25,Oleksandr Zinchenko,"£ 20,000","£ 1,040,000","£ 1,076,741",D,21,Ukraine,Manchester City,Premier League,2018-2019
25,26,Eric García,"£ 12,000","£ 624,000","£ 646,045",D,17,Spain,Manchester City,Premier League,2018-2019
26,27,Taylor Richards,"£ 10,000","£ 520,000","£ 538,370",M,17,England,Manchester City,Premier League,2018-2019
27,28,Brahim Díaz,"£ 8,000","£ 416,000","£ 430,696",F,18,Spain,Manchester City,Premier League,2018-2019
28,29,Daniel Grimshaw,"£ 8,000","£ 416,000","£ 430,696",K,20,England,Manchester City,Premier League,2018-2019
29,30,Cameron Humphreys,"£ 1,000","£ 52,000","£ 53,837",D,19,England,Manchester City,Premier League,2018-2019
30,31,Felix Nmecha,£ 96,"£ 5,000","£ 5,177",M,17,England,Manchester City,Premier League,2018-2019
31,32,Marlos Moreno,£ 0,£ 0,£ 0,F,21,Colombia,Manchester City,Premier League,2018-2019
32,33,Mix Diskerud,£ 0,£ 0,£ 0,M,27,United States,Manchester City,Premier League,2018-2019
33,34,Aleix García,£ 0,£ 0,£ 0,M,21,Spain,Manchester City,Premier League,2018-2019
34,35,Pablo Marí,£ 0,£ 0,£ 0,D,24,Spain,Manchester City,Premier League,2018-2019
35,36,Patrick Roberts,£ 0,£ 0,£ 0,F,21,England,Manchester City,Premier League,2018-2019
36,37,Adrián Bernabé,£ 0,£ 0,£ 0,M,17,Spain,Manchester City,Premier League,2018-2019
37,38,Arijanet Murić,£ 0,£ 0,£ 0,K,19,Kosovo,Manchester City,Premier League,2018-2019
38,39,Anthony Cáceres,£ 0,£ 0,£ 0,M,25,Australia,Manchester City,Premier League,2018-2019
39,40,Jack Harrison,£ 0,£ 0,£ 0,F,21,England,Manchester City,Premier League,2018-2019
40,41,Ian Poveda,£ 0,£ 0,£ 0,F,18,England,Manchester City,Premier League,2018-2019
41,42,Erik Palmer-Brown,£ 0,£ 0,£ 0,D,21,United States,Manchester City,Premier League,2018-2019
42,43,Douglas Luiz,£ 0,£ 0,£ 0,M,20,Brazil,Manchester City,Premier League,2018-2019
43,44,Luka Ilic,£ 0,£ 0,£ 0,M,18,Serbia,Manchester City,Premier League,2018-2019
44,45,Luke Bolton,£ 0,£ 0,£ 0,F,18,England,Manchester City,Premier League,2018-2019
45,46,Luke Brattan,£ 0,£ 0,£ 0,M,28,Australia,Manchester City,Premier League,2018-2019
0,1,Alexis Sánchez,"£ 350,000","£ 18,200,000","£ 18,842,965",F,29,Chile,Manchester United,Premier League,2018-2019
1,2,Paul Pogba,"£ 290,000","£ 15,080,000","£ 15,612,743",M,25,France,Manchester United,Premier League,2018-2019
2,3,David de Gea,"£ 200,000","£ 10,400,000","£ 10,767,409",K,27,Spain,Manchester United,Premier League,2018-2019
3,4,Romelu Lukaku,"£ 180,000","£ 9,360,000","£ 9,690,668",F,25,Belgium,Manchester United,Premier League,2018-2019
4,5,Juan Mata,"£ 160,000","£ 8,320,000","£ 8,613,927",M,30,Spain,Manchester United,Premier League,2018-2019
5,6,Luke Shaw,"£ 150,000","£ 7,800,000","£ 8,075,557",D,22,England,Manchester United,Premier League,2018-2019
6,7,Fred,"£ 120,000","£ 6,240,000","£ 6,460,445",M,25,Brazil,Manchester United,Premier League,2018-2019
7,8,Ashley Young,"£ 120,000","£ 6,240,000","£ 6,460,445",D,32,England,Manchester United,Premier League,2018-2019
8,9,Nemanja Matic,"£ 120,000","£ 6,240,000","£ 6,460,445",M,29,Serbia,Manchester United,Premier League,2018-2019
9,10,Ander Herrera,"£ 115,000","£ 5,980,000","£ 6,191,260",M,28,Spain,Manchester United,Premier League,2018-2019
10,11,Marcos Rojo,"£ 110,000","£ 5,720,000","£ 5,922,075",D,28,Argentina,Manchester United,Premier League,2018-2019
11,12,Anthony Martial,"£ 110,000","£ 5,720,000","£ 5,922,075",F,22,France,Manchester United,Premier League,2018-2019
12,13,Marouane Fellaini,"£ 100,000","£ 5,200,000","£ 5,383,704",M,30,Belgium,Manchester United,Premier League,2018-2019
13,14,Antonio Valencia,"£ 85,000","£ 4,420,000","£ 4,576,149",D,32,Ecuador,Manchester United,Premier League,2018-2019
14,15,Eric Bailly,"£ 80,000","£ 4,160,000","£ 4,306,964",D,24,Cote d'Ivoire,Manchester United,Premier League,2018-2019
15,16,Victor Lindelöf,"£ 75,000","£ 3,900,000","£ 4,037,778",D,23,Sweden,Manchester United,Premier League,2018-2019
16,17,Jesse Lingard,"£ 75,000","£ 3,900,000","£ 4,037,778",F,25,England,Manchester United,Premier League,2018-2019
17,18,Phil Jones,"£ 75,000","£ 3,900,000","£ 4,037,778",D,26,England,Manchester United,Premier League,2018-2019
18,19,Chris Smalling,"£ 70,000","£ 3,640,000","£ 3,768,593",D,28,England,Manchester United,Premier League,2018-2019
19,20,Sergio Romero,"£ 70,000","£ 3,640,000","£ 3,768,593",K,31,Argentina,Manchester United,Premier League,2018-2019
20,21,Matteo Darmian,"£ 45,000","£ 2,340,000","£ 2,422,667",D,28,Italy,Manchester United,Premier League,2018-2019
21,22,Lee Grant,"£ 30,000","£ 1,560,000","£ 1,615,111",K,35,England,Manchester United,Premier League,2018-2019
22,23,Andreas Pereira,"£ 30,000","£ 1,560,000","£ 1,615,111",M,22,Brazil,Manchester United,Premier League,2018-2019
23,24,Timothy Fosu-Mensah,"£ 25,000","£ 1,300,000","£ 1,345,926",D,20,Netherlands,Manchester United,Premier League,2018-2019
24,25,Diogo Dalot,"£ 25,000","£ 1,300,000","£ 1,345,926",D,19,Portugal,Manchester United,Premier League,2018-2019
25,26,Marcus Rashford,"£ 20,000","£ 1,040,000","£ 1,076,741",F,20,England,Manchester United,Premier League,2018-2019
26,27,Scott McTominay,"£ 20,000","£ 1,040,000","£ 1,076,741",M,21,Scotland,Manchester United,Premier League,2018-2019
27,28,Axel Tuanzebe,"£ 10,000","£ 520,000","£ 538,370",D,20,England,Manchester United,Premier League,2018-2019
28,29,Tahith Chong,"£ 10,000","£ 520,000","£ 538,370",F,18,Netherlands,Manchester United,Premier League,2018-2019
29,30,Angel Gomes,"£ 10,000","£ 520,000","£ 538,370",M,17,England,Manchester United,Premier League,2018-2019
30,31,James Garner,"£ 5,000","£ 260,000","£ 269,185",M,17,England,Manchester United,Premier League,2018-2019
31,32,Mason Greenwood,£ 96,"£ 5,000","£ 5,177",F,16,England,Manchester United,Premier League,2018-2019
32,33,Joel Pereira,£ 0,£ 0,£ 0,K,22,Portugal,Manchester United,Premier League,2018-2019
33,34,Cameron Borthwick-Jackson,£ 0,£ 0,£ 0,D,21,England,Manchester United,Premier League,2018-2019
34,35,James Wilson,£ 0,£ 0,£ 0,F,22,England,Manchester United,Premier League,2018-2019
0,1,Salomón Rondón,"£ 60,000","£ 3,120,000","£ 3,230,223",F,28,Venezuela,Newcastle,Premier League,2018-2019
1,2,Yoshinori Muto,"£ 54,000","£ 2,808,000","£ 2,907,200",F,25,Japan,Newcastle,Premier League,2018-2019
2,3,Ayoze Pérez,"£ 45,000","£ 2,340,000","£ 2,422,667",F,24,Spain,Newcastle,Premier League,2018-2019
3,4,Mohamed Diamé,"£ 45,000","£ 2,340,000","£ 2,422,667",M,31,Senegal,Newcastle,Premier League,2018-2019
4,5,Federico Fernández,"£ 43,000","£ 2,236,000","£ 2,314,993",D,29,Argentina,Newcastle,Premier League,2018-2019
5,6,Miguel Almirón,"£ 42,000","£ 2,184,000","£ 2,261,156",M,24,Paraguay,Newcastle,Premier League,2018-2019
6,7,Antonio Barreca,"£ 41,288","£ 2,147,000","£ 2,222,849",D,23,Italy,Newcastle,Premier League,2018-2019
7,8,Martin Dubravka,"£ 40,000","£ 2,080,000","£ 2,153,482",K,29,Slovakia,Newcastle,Premier League,2018-2019
8,9,Joselu,"£ 40,000","£ 2,080,000","£ 2,153,482",F,28,Spain,Newcastle,Premier League,2018-2019
9,10,Sung-yong Ki,"£ 40,000","£ 2,080,000","£ 2,153,482",M,29,South Korea,Newcastle,Premier League,2018-2019
10,11,Fabian Schär,"£ 40,000","£ 2,080,000","£ 2,153,482",D,26,Switzerland,Newcastle,Premier League,2018-2019
11,12,Jamaal Lascelles,"£ 40,000","£ 2,080,000","£ 2,153,482",D,24,England,Newcastle,Premier League,2018-2019
12,13,Florian Lejeune,"£ 38,000","£ 1,976,000","£ 2,045,808",D,27,France,Newcastle,Premier League,2018-2019
13,14,Jonjo Shelvey,"£ 35,000","£ 1,820,000","£ 1,884,297",M,26,England,Newcastle,Premier League,2018-2019
14,15,Ciaran Clark,"£ 35,000","£ 1,820,000","£ 1,884,297",D,28,Ireland,Newcastle,Premier League,2018-2019
15,16,Paul Dummett,"£ 35,000","£ 1,820,000","£ 1,884,297",D,26,Wales,Newcastle,Premier League,2018-2019
16,17,Christian Atsu,"£ 30,000","£ 1,560,000","£ 1,615,111",F,26,Ghana,Newcastle,Premier League,2018-2019
17,18,DeAndre Yedlin,"£ 30,000","£ 1,560,000","£ 1,615,111",D,24,United States,Newcastle,Premier League,2018-2019
18,19,Matt Ritchie,"£ 30,000","£ 1,560,000","£ 1,615,111",M,28,Scotland,Newcastle,Premier League,2018-2019
19,20,Javier Manquillo,"£ 25,000","£ 1,300,000","£ 1,345,926",D,24,Spain,Newcastle,Premier League,2018-2019
20,21,Jacob Murphy,"£ 25,000","£ 1,300,000","£ 1,345,926",F,23,England,Newcastle,Premier League,2018-2019
21,22,Kenedy,"£ 25,000","£ 1,300,000","£ 1,345,926",M,22,Brazil,Newcastle,Premier League,2018-2019
22,23,Rob Elliot,"£ 25,000","£ 1,300,000","£ 1,345,926",K,32,Ireland,Newcastle,Premier League,2018-2019
23,24,Isaac Hayden,"£ 22,000","£ 1,144,000","£ 1,184,415",M,23,England,Newcastle,Premier League,2018-2019
24,25,Achraf Lazaar,"£ 15,000","£ 780,000","£ 807,556",D,26,Morocco,Newcastle,Premier League,2018-2019
25,26,Karl Darlow,"£ 15,000","£ 780,000","£ 807,556",K,27,England,Newcastle,Premier League,2018-2019
26,27,Freddie Woodman,"£ 3,000","£ 156,000","£ 161,511",K,21,England,Newcastle,Premier League,2018-2019
27,28,Sean Longstaff,"£ 1,000","£ 52,000","£ 53,837",M,20,England,Newcastle,Premier League,2018-2019
28,29,Nathan Harker,£ 500,"£ 26,000","£ 26,919",K,19,England,Newcastle,Premier League,2018-2019
29,30,Kell Watts,£ 404,"£ 21,000","£ 21,742",D,18,England,Newcastle,Premier League,2018-2019
30,31,Lewis Cass,£ 346,"£ 18,000","£ 18,636",D,18,England,Newcastle,Premier League,2018-2019
31,32,Henri Saivet,£ 0,£ 0,£ 0,M,27,Senegal,Newcastle,Premier League,2018-2019
32,33,Jamie Sterry,£ 0,£ 0,£ 0,D,22,England,Newcastle,Premier League,2018-2019
33,34,Jack Colback,£ 0,£ 0,£ 0,M,28,England,Newcastle,Premier League,2018-2019
34,35,Dwight Gayle,£ 0,£ 0,£ 0,F,27,England,Newcastle,Premier League,2018-2019
35,36,Callum Roberts,£ 0,£ 0,£ 0,F,21,England,Newcastle,Premier League,2018-2019
36,37,Rolando Aarons,£ 0,£ 0,£ 0,F,22,England,Newcastle,Premier League,2018-2019
0,1,Fraser Forster,"£ 90,000","£ 4,680,000","£ 4,845,334",K,30,England,Southampton,Premier League,2018-2019
1,2,Manolo Gabbiadini,"£ 80,000","£ 4,160,000","£ 4,306,964",F,26,Italy,Southampton,Premier League,2018-2019
2,3,Danny Ings,"£ 75,000","£ 3,900,000","£ 4,037,778",F,25,England,Southampton,Premier League,2018-2019
3,4,Charlie Austin,"£ 70,000","£ 3,640,000","£ 3,768,593",F,28,England,Southampton,Premier League,2018-2019
4,5,Oriol Romeu,"£ 65,000","£ 3,380,000","£ 3,499,408",M,26,Spain,Southampton,Premier League,2018-2019
5,6,Cédric Soares,"£ 65,000","£ 3,380,000","£ 3,499,408",D,26,Portugal,Southampton,Premier League,2018-2019
6,7,Mario Lemina,"£ 65,000","£ 3,380,000","£ 3,499,408",M,24,Gabon,Southampton,Premier League,2018-2019
7,8,Mohamed Elyounoussi,"£ 60,000","£ 3,120,000","£ 3,230,223",F,23,Norway,Southampton,Premier League,2018-2019
8,9,Steven Davis,"£ 60,000","£ 3,120,000","£ 3,230,223",M,33,Northern Ireland,Southampton,Premier League,2018-2019
9,10,Jannik Vestergaard,"£ 60,000","£ 3,120,000","£ 3,230,223",D,25,Denmark,Southampton,Premier League,2018-2019
10,11,Shane Long,"£ 60,000","£ 3,120,000","£ 3,230,223",F,31,Ireland,Southampton,Premier League,2018-2019
11,12,Wesley Hoedt,"£ 60,000","£ 3,120,000","£ 3,230,223",D,24,Netherlands,Southampton,Premier League,2018-2019
12,13,Ryan Bertrand,"£ 60,000","£ 3,120,000","£ 3,230,223",D,28,England,Southampton,Premier League,2018-2019
13,14,Nathan Redmond,"£ 60,000","£ 3,120,000","£ 3,230,223",F,24,England,Southampton,Premier League,2018-2019
14,15,Alex McCarthy,"£ 50,000","£ 2,600,000","£ 2,691,852",K,28,England,Southampton,Premier League,2018-2019
15,16,Maya Yoshida,"£ 50,000","£ 2,600,000","£ 2,691,852",D,29,Japan,Southampton,Premier League,2018-2019
16,17,Pierre-Emile Höjbjerg,"£ 50,000","£ 2,600,000","£ 2,691,852",M,22,Denmark,Southampton,Premier League,2018-2019
17,18,Stuart Armstrong,"£ 50,000","£ 2,600,000","£ 2,691,852",M,26,Scotland,Southampton,Premier League,2018-2019
18,19,Jack Stephens,"£ 45,000","£ 2,340,000","£ 2,422,667",D,24,England,Southampton,Premier League,2018-2019
19,20,James Ward-Prowse,"£ 45,000","£ 2,340,000","£ 2,422,667",M,23,England,Southampton,Premier League,2018-2019
20,21,Sam Gallagher,"£ 40,000","£ 2,080,000","£ 2,153,482",F,22,England,Southampton,Premier League,2018-2019
21,22,Angus Gunn,"£ 40,000","£ 2,080,000","£ 2,153,482",K,22,England,Southampton,Premier League,2018-2019
22,23,Matt Targett,"£ 35,000","£ 1,820,000","£ 1,884,297",D,22,England,Southampton,Premier League,2018-2019
23,24,Jan Bednarek,"£ 20,000","£ 1,040,000","£ 1,076,741",D,22,Poland,Southampton,Premier League,2018-2019
24,25,Sam McQueen,"£ 18,000","£ 936,000","£ 969,067",D,23,England,Southampton,Premier League,2018-2019
25,26,Josh Sims,"£ 18,000","£ 936,000","£ 969,067",F,21,England,Southampton,Premier League,2018-2019
26,27,Alfie Jones,"£ 2,000","£ 104,000","£ 107,674",D,20,England,Southampton,Premier League,2018-2019
27,28,Callum Slattery,"£ 2,000","£ 104,000","£ 107,674",M,19,England,Southampton,Premier League,2018-2019
28,29,Yan Valery,"£ 2,000","£ 104,000","£ 107,674",D,19,France,Southampton,Premier League,2018-2019
29,30,Harry Lewis,"£ 1,000","£ 52,000","£ 53,837",K,20,England,Southampton,Premier League,2018-2019
30,31,Marcus Barnes,£ 808,"£ 42,000","£ 43,484",F,21,England,Southampton,Premier League,2018-2019
31,32,Tyreke Johnson,£ 808,"£ 42,000","£ 43,484",M,19,England,Southampton,Premier League,2018-2019
32,33,Jack Rose,£ 798,"£ 41,500","£ 42,966",K,23,England,Southampton,Premier League,2018-2019
33,34,Michael Obafemi,£ 596,"£ 31,000","£ 32,095",F,17,Ireland,Southampton,Premier League,2018-2019
34,35,Kayne Ramsay,£ 500,"£ 26,000","£ 26,919",D,17,England,Southampton,Premier League,2018-2019
35,36,Harrison Reed,£ 0,£ 0,£ 0,M,23,England,Southampton,Premier League,2018-2019
36,37,Guido Carrillo,£ 0,£ 0,£ 0,F,27,Argentina,Southampton,Premier League,2018-2019
37,38,Sofiane Boufal,£ 0,£ 0,£ 0,F,24,Morocco,Southampton,Premier League,2018-2019
38,39,Jordy Clasie,£ 0,£ 0,£ 0,M,27,Netherlands,Southampton,Premier League,2018-2019
39,40,Jake Hesketh,£ 0,£ 0,£ 0,M,22,England,Southampton,Premier League,2018-2019
0,1,Harry Kane,"£ 200,000","£ 10,400,000","£ 10,767,409",F,24,England,Tottenham,Premier League,2018-2019
1,2,Dele Alli,"£ 100,000","£ 5,200,000","£ 5,383,704",M,22,England,Tottenham,Premier League,2018-2019
2,3,Hugo Lloris,"£ 100,000","£ 5,200,000","£ 5,383,704",K,31,France,Tottenham,Premier League,2018-2019
3,4,Jan Vertonghen,"£ 89,769","£ 4,668,000","£ 4,832,910",D,31,Belgium,Tottenham,Premier League,2018-2019
4,5,Heung-min Son,"£ 85,000","£ 4,420,000","£ 4,576,149",F,25,South Korea,Tottenham,Premier League,2018-2019
5,6,Moussa Sissoko,"£ 80,000","£ 4,160,000","£ 4,306,964",M,28,France,Tottenham,Premier League,2018-2019
6,7,Erik Lamela,"£ 80,000","£ 4,160,000","£ 4,306,964",F,26,Argentina,Tottenham,Premier League,2018-2019
7,8,Lucas Moura,"£ 75,000","£ 3,900,000","£ 4,037,778",F,25,Brazil,Tottenham,Premier League,2018-2019
8,9,Fernando Llorente,"£ 75,000","£ 3,900,000","£ 4,037,778",F,33,Spain,Tottenham,Premier League,2018-2019
9,10,Christian Eriksen,"£ 75,000","£ 3,900,000","£ 4,037,778",M,26,Denmark,Tottenham,Premier League,2018-2019
10,11,Serge Aurier,"£ 70,000","£ 3,640,000","£ 3,768,593",D,25,Cote d'Ivoire,Tottenham,Premier League,2018-2019
11,12,Victor Wanyama,"£ 65,000","£ 3,380,000","£ 3,499,408",M,27,Kenya,Tottenham,Premier League,2018-2019
12,13,Davinson Sánchez,"£ 65,000","£ 3,380,000","£ 3,499,408",D,22,Colombia,Tottenham,Premier League,2018-2019
13,14,Kieran Trippier,"£ 65,000","£ 3,380,000","£ 3,499,408",D,27,England,Tottenham,Premier League,2018-2019
14,15,Eric Dier,"£ 60,000","£ 3,120,000","£ 3,230,223",M,24,England,Tottenham,Premier League,2018-2019
15,16,Danny Rose,"£ 60,000","£ 3,120,000","£ 3,230,223",D,27,England,Tottenham,Premier League,2018-2019
16,17,Ben Davies,"£ 60,000","£ 3,120,000","£ 3,230,223",D,25,Wales,Tottenham,Premier League,2018-2019
17,18,Mousa Dembélé,"£ 55,000","£ 2,860,000","£ 2,961,037",M,30,Belgium,Tottenham,Premier League,2018-2019
18,19,Harry Winks,"£ 50,000","£ 2,600,000","£ 2,691,852",M,22,England,Tottenham,Premier League,2018-2019
19,20,Toby Alderweireld,"£ 50,000","£ 2,600,000","£ 2,691,852",D,29,Belgium,Tottenham,Premier League,2018-2019
20,21,Michel Vorm,"£ 40,000","£ 2,080,000","£ 2,153,482",K,34,Netherlands,Tottenham,Premier League,2018-2019
21,22,Georges-Kevin N'Koudou,"£ 35,000","£ 1,820,000","£ 1,884,297",F,23,France,Tottenham,Premier League,2018-2019
22,23,Vincent Janssen,"£ 34,000","£ 1,768,000","£ 1,830,459",F,24,Netherlands,Tottenham,Premier League,2018-2019
23,24,Juan Foyth,"£ 21,596","£ 1,123,000","£ 1,162,673",D,20,Argentina,Tottenham,Premier League,2018-2019
24,25,Paulo Gazzaniga,"£ 20,000","£ 1,040,000","£ 1,076,741",K,26,Argentina,Tottenham,Premier League,2018-2019
25,26,Kyle Walker-Peters,"£ 20,000","£ 1,040,000","£ 1,076,741",D,21,England,Tottenham,Premier League,2018-2019
26,27,Luke Amos,"£ 5,000","£ 260,000","£ 269,185",M,21,England,Tottenham,Premier League,2018-2019
27,28,Oliver Skipp,"£ 5,000","£ 260,000","£ 269,185",M,17,England,Tottenham,Premier League,2018-2019
28,29,Alfie Whiteman,"£ 1,500","£ 78,000","£ 80,756",K,19,England,Tottenham,Premier League,2018-2019
29,30,George Marsh,£ 596,"£ 31,000","£ 32,095",M,19,England,Tottenham,Premier League,2018-2019
30,31,Kazaiah Sterling,£ 0,£ 0,£ 0,F,19,England,Tottenham,Premier League,2018-2019
31,32,Timothy Eyoma,£ 0,£ 0,£ 0,D,18,England,Tottenham,Premier League,2018-2019
32,33,Josh Onomah,£ 0,£ 0,£ 0,M,21,England,Tottenham,Premier League,2018-2019
33,34,Cameron Carter-Vickers,£ 0,£ 0,£ 0,D,20,United States,Tottenham,Premier League,2018-2019
0,1,Abdoulaye Doucouré,"£ 70,000","£ 3,640,000","£ 3,768,593",M,25,France,Watford,Premier League,2018-2019
1,2,Andre Gray,"£ 70,000","£ 3,640,000","£ 3,768,593",F,27,England,Watford,Premier League,2018-2019
2,3,Troy Deeney,"£ 65,000","£ 3,380,000","£ 3,499,408",F,30,England,Watford,Premier League,2018-2019
3,4,Gerard Deulofeu,"£ 60,000","£ 3,120,000","£ 3,230,223",F,24,Spain,Watford,Premier League,2018-2019
4,5,Tom Cleverley,"£ 50,000","£ 2,600,000","£ 2,691,852",M,28,England,Watford,Premier League,2018-2019
5,6,Sebastian Prödl,"£ 45,000","£ 2,340,000","£ 2,422,667",D,31,Austria,Watford,Premier League,2018-2019
6,7,Daryl Janmaat,"£ 45,000","£ 2,340,000","£ 2,422,667",D,28,Netherlands,Watford,Premier League,2018-2019
7,8,Roberto Pereyra,"£ 45,000","£ 2,340,000","£ 2,422,667",M,27,Argentina,Watford,Premier League,2018-2019
8,9,Étienne Capoue,"£ 40,000","£ 2,080,000","£ 2,153,482",M,29,France,Watford,Premier League,2018-2019
9,10,Stefano Okaka,"£ 35,000","£ 1,820,000","£ 1,884,297",F,28,Italy,Watford,Premier League,2018-2019
10,11,Heurelho Gomes,"£ 35,000","£ 1,820,000","£ 1,884,297",K,37,Brazil,Watford,Premier League,2018-2019
11,12,Nathaniel Chalobah,"£ 35,000","£ 1,820,000","£ 1,884,297",M,23,England,Watford,Premier League,2018-2019
12,13,Will Hughes,"£ 30,000","£ 1,560,000","£ 1,615,111",M,23,England,Watford,Premier League,2018-2019
13,14,Ben Foster,"£ 30,000","£ 1,560,000","£ 1,615,111",K,35,England,Watford,Premier League,2018-2019
14,15,Christian Kabasele,"£ 30,000","£ 1,560,000","£ 1,615,111",D,27,Belgium,Watford,Premier League,2018-2019
15,16,Isaac Success,"£ 30,000","£ 1,560,000","£ 1,615,111",F,22,Nigeria,Watford,Premier League,2018-2019
16,17,José Holebas,"£ 30,000","£ 1,560,000","£ 1,615,111",D,34,Greece,Watford,Premier League,2018-2019
17,18,Adam Masina,"£ 28,000","£ 1,456,000","£ 1,507,437",D,24,Italy,Watford,Premier League,2018-2019
18,19,Miguel Britos,"£ 25,000","£ 1,300,000","£ 1,345,926",D,32,Uruguay,Watford,Premier League,2018-2019
19,20,Marc Navarro,"£ 23,000","£ 1,196,000","£ 1,238,252",D,22,Spain,Watford,Premier League,2018-2019
20,21,Craig Cathcart,"£ 23,000","£ 1,196,000","£ 1,238,252",D,29,Northern Ireland,Watford,Premier League,2018-2019
21,22,Kiko Femenía,"£ 20,000","£ 1,040,000","£ 1,076,741",D,27,Spain,Watford,Premier League,2018-2019
22,23,Marvin Zeegelaar,"£ 20,000","£ 1,040,000","£ 1,076,741",D,27,Netherlands,Watford,Premier League,2018-2019
23,24,Adalberto Peñaranda,"£ 17,962","£ 934,000","£ 966,996",F,21,Venezuela,Watford,Premier League,2018-2019
24,25,Ken Sema,"£ 15,000","£ 780,000","£ 807,556",M,24,Sweden,Watford,Premier League,2018-2019
25,26,Adrian Mariappa,"£ 15,000","£ 780,000","£ 807,556",D,31,Jamaica,Watford,Premier League,2018-2019
26,27,Domingos Quina,"£ 8,000","£ 416,000","£ 430,696",M,18,Portugal,Watford,Premier League,2018-2019
27,28,Ben Wilmot,"£ 5,000","£ 260,000","£ 269,185",D,18,England,Watford,Premier League,2018-2019
28,29,Pontus Dahlberg,"£ 3,000","£ 156,000","£ 161,511",K,19,Sweden,Watford,Premier League,2018-2019
29,30,Kwasi Sibo,"£ 2,000","£ 104,000","£ 107,674",M,20,Ghana,Watford,Premier League,2018-2019
30,31,Filip Stuparevic,£ 0,£ 0,£ 0,F,17,Serbia,Watford,Premier League,2018-2019
31,32,Dimitri Foulquier,£ 0,£ 0,£ 0,D,25,Guadeloupe,Watford,Premier League,2018-2019
